,Ticker,GARCH_CI,GARCH_Direction,GARCH_RMSE,FIGARCH_CI,FIGARCH_Direction,FIGARCH_RMSE,APARCH_CI,APARCH_Direction,APARCH_RMSE,HARCH_CI,HARCH_Direction,HARCH_RMSE,EGARCH_CI,EGARCH_Direction,EGARCH_RMSE
171,SYF,0.983734939759036,0.5439759036144578,0.146221104470435,0.9825301204819276,0.5518072289156627,0.1406448152009059,0.9794188861985472,0.5439759036144578,7355.633394243637,0.9644578313253012,0.55,0.1992257199953669,0.8797709923664122,0.5144578313253012,1.1681241655837625e+152
172,COF,0.9843373493975904,0.5626506024096386,0.1233151214703985,0.9849397590361446,0.5614457831325301,0.1234191326302354,0.984903381642512,0.5602409638554217,48.733434458531,0.9728915662650602,0.5548192771084337,0.1788838566791997,0.8310591293047433,0.5475903614457831,5.224010080811027e+151
173,AXP,0.9753012048192772,0.5487951807228916,0.1308681767105804,0.9771084337349396,0.5379518072289157,0.1246087930715293,0.972171808832426,0.5506024096385542,227251.66799865616,0.9644578313253012,0.5439759036144578,0.1803562661006178,0.8359073359073359,0.5283132530120482,9.048250879216697e+151
174,MMC,0.9795180722891568,0.5445783132530121,0.073292824533604,0.977710843373494,0.5439759036144578,0.0719022817131812,0.9794437726723096,0.5403614457831325,1214.1760367171444,0.9692771084337348,0.5385542168674698,0.1070961411926799,0.847051198963059,0.5198795180722892,1.2796159109142532e+152
175,AON,0.9783132530120482,0.5602409638554217,0.0875146187712691,0.9765060240963856,0.558433734939759,0.0865207539085498,0.9764492753623188,0.560843373493976,85.8789025936862,0.9626506024096384,0.5487951807228916,0.1390859726978554,0.8645970937912814,0.5301204819277109,5.224010080811027e+151
176,TRV,0.983734939759036,0.5463855421686747,0.0899114802541217,0.9867469879518072,0.5439759036144578,0.0872517534733327,0.9836956521739132,0.5445783132530121,200.12325503339267,0.9734939759036144,0.5536144578313253,0.1227963776855187,0.8557312252964426,0.5445783132530121,1.4775731812513448e+152
177,GL,0.9880478087649402,0.5816733067729084,0.1043923647565986,0.9867197875166004,0.5816733067729084,0.1041192095665085,0.9840637450199204,0.5630810092961488,0.110184789015666,0.9694555112881806,0.5644090305444888,0.1765358343623895,0.9066478076379066,0.5816733067729084,4507.263569188874
178,L,0.980722891566265,0.5524096385542169,0.0820850630856049,0.9849397590361446,0.5572289156626506,0.0804150249773784,0.9776299879081016,0.5385542168674698,18649.50288095876,0.9656626506024096,0.5475903614457831,0.1305448562291061,0.9089171974522292,0.5367469879518072,44974.72679547872
179,PGR,0.983132530120482,0.55,0.0882031764703717,0.983734939759036,0.5463855421686747,0.0857752664874844,0.9819168173598554,0.555421686746988,0.646324206422615,0.972289156626506,0.5433734939759036,0.107713495851987,0.7702790395846852,0.5259036144578313,1.1681241655837625e+152
180,PFG,0.9879518072289156,0.5506024096385542,0.1150712456857551,0.98855421686747,0.5512048192771084,0.1162546284792841,0.9855334538878844,0.5439759036144578,0.3473773902840036,0.9734939759036144,0.5427710843373494,0.1775681943970473,0.839974293059126,0.5343373493975904,1.1681241655837625e+152
181,RE,0.9825301204819276,0.5596385542168675,0.0906001755718375,0.983132530120482,0.5506024096385542,0.0887269609076721,0.9800242130750604,0.5506024096385542,17216.209342816965,0.9692771084337348,0.5469879518072289,0.1316068736748137,0.8875321336760925,0.541566265060241,1.1681241655837625e+152
182,ALL,0.9753012048192772,0.5228915662650603,0.0884840907583886,0.980722891566265,0.5277108433734939,0.0828487432045043,0.9806529625151148,0.5198795180722892,20238.07817328584,0.9590361445783132,0.5307228915662651,0.1252718258418448,0.7786103542234333,0.5246987951807229,7.387865906256724e+151
