,Close,Hv10,IvMean10,IV_Target,HV_Target,GARCH_Lower_100,GARCH_Upper_100,GARCH_Prediction_100,FIGARCH_Lower_100,FIGARCH_Upper_100,FIGARCH_Prediction_100,APARCH_Lower_100,APARCH_Upper_100,APARCH_Prediction_100,HARCH_Lower_100,HARCH_Upper_100,HARCH_Prediction_100,EGARCH_Lower_100,EGARCH_Upper_100,EGARCH_Prediction_100
137,56.119998931884766,0.1553,0.3353,0.3392,0.1545,0.01929428268994271,0.9454198518071907,0.4823570672485667,0.019294179998906258,0.9454148199464063,0.4823544999726563,0.019944009569594412,0.9772564689101244,0.4986002392398594,0.019294414526715542,0.9454263118090606,0.48236036316788805,0.020443282401563678,1.0017208376766202,0.511082060039092
138,56.16999816894531,0.1545,0.3392,0.3713,0.1729,0.019359447201106827,0.948612912854231,0.4839861800276689,0.019360591510090508,0.9486689839944349,0.4840147877522627,0.01990485877312309,0.97533807988303,0.49762146932807655,0.019360020349704854,0.9486409971355361,0.48400050874262046,0.02977448711689057,1.4589498687276363,0.7443621779222634
139,55.18000030517578,0.1729,0.3713,0.3722,0.1753,0.019239402524669713,0.9427307237088148,0.4809850631167423,0.019238082995745365,0.9426660667915214,0.4809520748936334,0.014025673034079422,0.6872579786698925,0.35064182585198594,0.01923882203066085,0.9427022795023782,0.4809705507665195,0.012322074256291615,0.6037816385582884,0.30805185640729
140,54.7400016784668,0.1753,0.3722,0.3471,0.231,0.01932207987675172,0.9467819139608353,0.4830519969187935,0.01932236064427173,0.9467956715693124,0.4830590161067921,0.01970883215820629,0.9657327757521089,0.4927208039551576,0.019322194855363906,0.94678754791283,0.483054871384097,0.020306918565566878,0.9950390097127753,0.5076729641391711
141,56.08000183105469,0.231,0.3471,0.3494,0.235,0.019197197154746437,0.940662660582577,0.4799299288686617,0.01919757857713711,0.9406813502797166,0.47993946442842683,0.015473320260309453,0.7581926927551637,0.38683300650773655,0.019197182175985983,0.9406619266233129,0.47992955439964946,1.0520229412688324e-66,5.154912412217254e-65,2.6300573531720687e-65
142,55.849998474121094,0.235,0.3494,0.3361,0.2353,0.019484644217117486,0.9547475666387564,0.48711610542793693,0.019484386580840507,0.9547349424611821,0.4871096645210113,0.021841293972856723,1.0702234046699768,0.5460323493214168,0.019484256120002486,0.9547285498801188,0.48710640300006064,0.02124905898478935,1.0412038902546783,0.5312264746197338
143,55.810001373291016,0.2353,0.3361,0.3721,0.2715,0.01927134342389425,0.9442958277708169,0.48178358559735557,0.019270147865120046,0.9442372453908796,0.48175369662799983,0.013499797524710644,0.6614900787108189,0.33749493811776476,0.019270427287963576,0.9442509371102165,0.48176068219909,0.0216278584459193,1.0597650638500409,0.5406964611479801
144,54.349998474121094,0.2715,0.3721,0.3954,0.2806,0.01926513422879672,0.9439915772110385,0.48162835571991763,0.01926523700687144,0.9439966133366969,0.4816309251717842,0.01183343151480587,0.5798381442254869,0.29583578787014636,0.0192651716598633,0.9439934113333021,0.4816292914965827,0.01890031654724811,0.9261155108151584,0.47250791368120326
145,54.79999923706055,0.2806,0.3954,0.3987,0.3648,0.019506890152868217,0.95583761749054,0.4876722538217041,0.01950758237938721,0.955871536589974,0.4876895594846806,0.021932601689349296,1.0746974827781108,0.5483150422337301,0.019507019817997184,0.9558439710818608,0.487675495449929,0.01672149463199124,0.8193532369675725,0.41803736579978185
146,52.4900016784668,0.3648,0.3987,0.3761,0.4142,0.019365787010616642,0.9489235635202136,0.4841446752654151,0.01936575746686786,0.9489221158765239,0.48414393667169586,0.013953910402726644,0.683741609733603,0.3488477600681648,0.019366291784350786,0.9489482974331883,0.48415729460876955,0.03726754819474154,1.8261098615423346,0.931688704868538
147,53.88999938964844,0.4142,0.3761,0.3621,0.3592,0.015001952673875163,0.7350956810198802,0.3750488168468777,0.02000064154327552,0.980031435620499,0.5000160385818873,0.015313578752194967,0.7503653588575517,0.38283946880487335,0.01999966254603769,0.9799834647558464,0.49999156365094205,0.0205864596169425,1.0087365212301833,0.5146614904235629
148,53.560001373291016,0.3592,0.3621,0.4014,0.3617,0.01515523662784779,0.7426065947645427,0.37888091569619525,0.019606505260830742,0.9607187577807051,0.49016263152076794,0.01536954578528238,0.7531077434788382,0.3842386446320603,0.01960710159239598,0.9607479780274046,0.4901775398099003,0.02680936489794039,1.3136588799990785,0.6702341224485094
149,53.599998474121094,0.3617,0.4014,0.3712,0.3658,0.014942330602904064,0.7321741995422965,0.37355826507260026,0.01933271069195852,0.9473028239059663,0.4833177672989624,0.01526975310055012,0.748217901926957,0.3817438275137536,0.019332783303823264,0.9473063818873411,0.48331958259558216,0.018647485253713403,0.9137267774319576,0.4661871313428355
150,53.81999969482422,0.3658,0.3712,0.3399,0.3435,0.014738695178854067,0.722196063763848,0.36846737947135105,0.019296751467536732,0.945540821909298,0.48241878668841737,0.015206756820116296,0.7451310841856998,0.38016892050290807,0.019296627092188157,0.945534727517218,0.4824156773047031,0.037245159227087266,1.825012802127279,0.9311289806771831
151,54.459999084472656,0.3435,0.3399,0.334,0.4605,0.014620464698410496,0.716402770222115,0.3655116174602627,0.019056496648727772,0.9337683357876579,0.47641241621819286,0.014383761035842935,0.7048042907563019,0.3595940258960724,0.019293093822699836,0.9453615973122929,0.48232734556749635,0.012274767420411004,0.6014636036001404,0.3068691855102757
152,51.650001525878906,0.4605,0.334,0.3616,0.3922,0.01470673566143288,0.7206300474102088,0.3676683915358208,0.017341964073462224,0.8497562395996482,0.4335491018365552,0.014355219978753886,0.7034057789589373,0.3588804994688456,0.019356777364615385,0.9484820908661528,0.4839194341153841,2.728568270620352e-72,1.3369984526039699e-70,6.821420676550867e-71
153,51.31999969482422,0.3922,0.3616,0.3455,0.3351,0.015870399837572546,0.7776495920410529,0.3967599959393127,0.01678739084606673,0.8225821514572701,0.4196847711516684,0.016097922988413838,0.7887982264322773,0.40244807471034555,0.020318621005803172,0.9956124292843526,0.5079655251450779,0.06693927504453967,3.280024477182451,1.6734818761134953
154,50.61000061035156,0.3351,0.3455,0.3468,0.3397,0.015829123228867648,0.7756270382145162,0.3957280807216919,0.01616317887923424,0.7919957650824754,0.4040794719808548,0.01605888843859138,0.7868855334909769,0.40147221096478414,0.019449178525625777,0.9530097477556628,0.4862294631406443,2.07749918616257e-15,1.017974601219661e-13,5.193747965406433e-14
155,50.630001068115234,0.3397,0.3468,0.3327,0.3829,0.015855971934153112,0.7769426247735018,0.3963992983538275,0.016399147598841868,0.803558232343253,0.4099786899710474,0.016044504221953138,0.7861807068757021,0.4011126055488276,0.019454072133455735,0.9532495345393284,0.48635180333639205,0.05915822720087238,2.898753132842755,1.4789556800218138
156,51.7400016784668,0.3829,0.3327,0.348,0.3786,0.015844463762463512,0.7763787243607122,0.39611159406158786,0.016239565571583126,0.7957387130075729,0.405989139289578,0.015963542887501236,0.7822136014875621,0.3990885721875317,0.019431244654958046,0.9521309880929457,0.4857811163739519,0.09064626406058718,4.441666938968765,2.266156601514676
157,51.150001525878906,0.3786,0.348,0.3342,0.3736,0.015884012340122156,0.7783166046659852,0.39710030850305367,0.01597322839690185,0.78268819144819,0.39933070992254593,0.01592169489460471,0.7801630498356277,0.3980423723651162,0.019664230809138816,0.9635473096478016,0.4916057702284702,1.0512298010340971e-91,5.151026025067077e-90,2.6280745025852432e-90
158,51.630001068115234,0.3736,0.3342,0.3475,0.1979,0.015790251067314354,0.7737223022984031,0.39475627668285873,0.014820294495212938,0.7261944302654346,0.3705073623803238,0.0157838831065511,0.7734102722210044,0.3945970776637778,0.019498929647383645,0.9554475527217979,0.4874732411845908,0.1385005458934918,6.786526748781095,3.4625136473372935
159,51.790000915527344,0.1979,0.3475,0.3588,0.2444,0.01565621716557175,0.7671546411130139,0.3914054291392928,0.01319596718984839,0.6466023923025678,0.3298991797462081,0.015635757284838236,0.7661521069570703,0.39089393212095425,0.013995436789369209,0.6857764026790925,0.34988591973423083,0.08187748918059956,4.01199696984937,2.0469372295149846
160,50.58000183105469,0.2444,0.3588,0.3369,0.2605,0.014770103579214822,0.7237350753815255,0.36925258948037015,0.01477083686160463,0.7237710062186253,0.369270921540115,0.015670404992903175,0.7678498446522523,0.3917601248225777,0.01477034178076675,0.723746747257569,0.3692585445191679,0.013995971737672752,0.6858026151459623,0.3498992934418175
