,Ticker,5_Day_CI,5_Day_EV,5_Day_RMSE,7_Day_CI,7_Day_EV,7_Day_RMSE,10_Day_CI,10_Day_EV,10_Day_RMSE,15_Day_CI,15_Day_EV,15_Day_RMSE,30_Day_CI,30_Day_EV,30_Day_RMSE
93,GIS,0.9892106757524134,0.5008517887563884,0.09995033830894623,0.9625212947189097,0.5383304940374787,0.07457537516399569,0.7842135150482681,0.5485519591141397,0.09109477198335526,0.05337876206700738,0.5105053946621237,0.12584884260896634,0.0,0.5105053946621237,0.17339046854860116
94,CPB,0.9557069846678024,0.5070982396365701,0.0965591389946958,0.8824531516183987,0.521862578080636,0.09808825075074062,0.5633162975582056,0.5076660988074957,0.12841744222987916,0.021010789324247586,0.4889267461669506,0.1663642733277521,0.0,0.4889267461669506,0.21448919042057957
95,SJM,0.9846678023850085,0.5161839863713799,0.09410511080857951,0.938671209540034,0.5258375922771152,0.07984404479635318,0.6467915956842702,0.514480408858603,0.10399798027794031,0.0709823963657013,0.48722316865417375,0.14092035669631459,0.0,0.48722316865417375,0.18914392398108387
96,MDLZ,0.9846678023850085,0.5082339579784213,0.11513772230836657,0.956274843838728,0.534923339011925,0.08944236851079808,0.7541169789892107,0.5417376490630323,0.10005896550352184,0.23850085178875638,0.532084043157297,0.1300496771686827,0.0,0.5286768881317433,0.174420349189432
97,TSN,0.9636570130607609,0.5167518455423055,0.10913173087655055,0.8347529812606473,0.5201590005678591,0.11563712905174303,0.5167518455423055,0.5275411697898921,0.1458137303896978,0.02441794434980125,0.5212947189097104,0.18262011460417496,0.0,0.5212947189097104,0.2295461123605263
98,KHC,0.9545712663259511,0.5156161272004542,0.10819135944507968,0.8727995457126633,0.5133446905167518,0.10983025702301413,0.552526973310619,0.5053946621237932,0.13779841801769,0.07211811470755253,0.4997160704145372,0.17384992320333703,0.0,0.4997160704145372,0.22045966665472683
99,MKC,0.9886428165814878,0.5065303804656445,0.10482284297682237,0.9670641680863146,0.5354911981828506,0.07756762593482888,0.7677455990914254,0.5468483816013628,0.09098252357757838,0.12436115843270869,0.5093696763202725,0.12409126278498912,0.0,0.5093696763202725,0.1707523210189856
100,HSY,0.9892106757524134,0.5002839295854627,0.10699142150893236,0.956274843838728,0.5252697331061896,0.07516554164492971,0.7910278250993753,0.5513912549687677,0.08478010298152423,0.2169222032935832,0.5207268597387847,0.11691986777603325,0.0,0.5190232822260079,0.16342678343252834
101,CHD,0.9892106757524134,0.5235661555934128,0.09301472595172423,0.9551391254968767,0.5565019875070982,0.0779826220980043,0.6581487791027825,0.534923339011925,0.10219115336888528,0.02385008517887564,0.5088018171493469,0.1393468253766955,0.0,0.5088018171493469,0.1877734360940946
102,KMB,0.9863713798977853,0.49801249290176036,0.11214584860212837,0.9755820556501987,0.5139125496876774,0.0767942323386225,0.8398637137989778,0.5570698466780238,0.08163915252123019,0.23168654173764908,0.514480408858603,0.11165605388098425,0.0,0.5139125496876774,0.1572951038278891
